comid,metric,p10,p25,p50,p75,p90,source,result_type,gageid,gagetype,station_nm,usgs_lat,usgs_lon,MP_metric,class3_id,class3_name,CLASS_NAME
22535256,SP_Dur,33.8566666666667,57.4875,97,140.360416666666,170.775,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,SP_Mag,14.9086267814211,40.4966306174512,82.6769690922532,166.635367619017,339.859387923904,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,SP_Tim,146.786666666667,163.875,195.5625,221.425,250.078333333333,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Dur,31.4833333333333,62.4375,100.329166666667,140.2125,182.415,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Mag_10,0.489481384516788,1.92355801329021,5.37194015027863,11.6418025930213,20.1952270592657,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Mag_50,3.08382011945333,6.5680035222899,14.466581131779,28.3108026780362,45.9202338643305,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,Wet_Tim,29.85,51.6875,80,102.5,123.01,model,predicted,11069500,ALT,SAN JACINTO R NR SAN JACINTO,33.73807629,-116.8339098,0.27499999999999997,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Dur_2,1,1,4,10,29,inferred,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Dur_5,1,1,2,3,6,inferred,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_10,294.406853416284,1508.03308139173,2363.8717718308803,3491.59252607523,5417.83589960947,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_2,38.2990593593228,165.269144624034,250.822870234282,432.27379795931097,721.445471321643,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_5,221.96,878.5852,1287.184,1881.93,2930.724,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,DS_Dur_WS,69.16,105.6,146.083333333333,194.175,235.298333333334,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,DS_Mag_50,0,0.469359445107476,2.94316120609559,6.13793140703443,14.0114958296829,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,DS_Mag_90,0.640878100361029,1.90758778413013,5.85123208971345,14.7637988877341,26.335560479783,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,DS_Tim,239.3275,275.16875,305.5,329.025,346.0125,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,FA_Dur,2,3,4,6,8,obs,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,FA_Mag,4.45853398420781,9.22385647941577,19.8365773963371,51.4332471284551,100.765980053566,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,FA_Tim,5,16.625,40.9,52.34375,62,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Dur_10,1,1,1,2,4,obs,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Peak_Fre_10,1,1,1,1,2,obs,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,SP_Dur,33.8566666666667,57.4875,97,140.360416666666,170.775,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,SP_Mag,14.9086267814211,40.4966306174512,82.6769690922532,166.635367619017,339.859387923904,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,SP_Tim,146.786666666667,163.875,195.5625,221.425,250.078333333333,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Dur,31.4833333333333,62.4375,100.329166666667,140.2125,182.415,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Mag_10,0.489481384516788,1.92355801329021,5.37194015027863,11.6418025930213,20.1952270592657,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Wet_BFL_Mag_50,3.08382011945333,6.5680035222899,14.466581131779,28.3108026780362,45.9202338643305,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22535256,Wet_Tim,29.85,51.6875,80,102.5,123.01,model,predicted,11069501,ALT,SAN JACINTO R NR SAN JACINTO + CANALS CA,33.73807629,-116.8339098,0.3214285714285714,2,MIXED,low-volume snowmelt and rain
22534666,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_10,1216.4811903643,2436.25777777779,5048.9181556031,9287.08824214572,17026.4951481431,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_2,176.13949666272703,209.705058883648,802.3222197217349,1850.16165141888,4047.23720961845,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_5,533.0493,1590.099,3637.637,6612.423000000001,8897.197,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,DS_Dur_WS,79.93,120.625,173.533333333333,221.34375,272.455,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,DS_Mag_50,0,0,3.45711060664635,8.87763938810233,18.8711466553935,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,DS_Mag_90,0.282046002777146,3.51743386821628,8.93748852292487,21.8613738358535,59.2659968780754,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,DS_Tim,205.6775,236.15,276,307.270833333333,332.35,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,FA_Dur,2,3,4,7,9,obs,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,FA_Mag,21.7346133214258,58.0723789280755,147.148994160332,450.444013021801,997.098178791438,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,FA_Tim,5,15.65625,40,55,63.3041666666667,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Peak_Fre_10,1,1,1,1,2,obs,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,SP_Dur,23,41.975,71.5875,115.5,158.22,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,SP_Mag,35.1484617006505,127.617704901282,410.39304787234,1502.1926629694,3027.93510234142,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,SP_Tim,142.09,158.5,187.8,226.3625,266.55,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Wet_BFL_Dur,36.7275,67.7375,119.8875,161.64375,201.32,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Wet_BFL_Mag_10,0.14188950128075,3.24026212422294,8.4385840795809,19.2003638892569,36.8152795195597,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Wet_BFL_Mag_50,5.13438333889794,13.5516169701446,29.700790579388,62.5578636454197,112.967094001377,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22534666,Wet_Tim,25.2,40.1625,68.2916666666667,97.675,120.043333333333,model,predicted,11070500,ALT,SAN JACINTO R NR ELSINORE CA,33.66418858,-117.293927,0.0967741935483871,3,RAIN,rain and seasonal groundwater
22563070,Peak_Dur_2,1,1,3,7,14,inferred,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_Dur_5,1,1,2,3,5,inferred,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_10,456.82952623211503,1047.24749084218,1911.3069849095496,3198.8322170915503,5053.31020927925,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_2,66.4688760671012,141.147498448302,276.311221020182,511.446819829301,1018.70994158731,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_5,263.0585,614.7522,952.4931,1984.468,3333.4829999999997,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,DS_Dur_WS,85.025,120.9375,166.183333333334,217.7625,273.426666666667,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,DS_Mag_50,0,0.344771358998869,1.40600276917573,3.7235355851284,7.29637076452982,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,DS_Mag_90,0.565726453480241,1.76228465507798,4.49722505164776,9.31795694864049,14.9091954193789,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,DS_Tim,205.7,240.5,284.15,309.9,331.713333333333,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,FA_Dur,2,3,5,7,13.4,obs,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,FA_Mag,6.42704389305754,15.4934913693322,39.3215693014987,93.3421979003305,192.081331857164,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,FA_Tim,9.74166666666667,23,42.425,55.5125,64,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_Dur_10,1,1,1,2,3.4,obs,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Peak_Fre_10,1,1,1,2,2,obs,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,SP_Dur,26.15,47.4833333333333,79.5625,122.925,160.016666666666,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,SP_Mag,21.8574240794013,56.8113147090552,208.726902556976,540.213984598038,937.905811613909,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,SP_ROC,0.048079693221675,0.0595744680851064,0.0759493670886077,0.106203007518797,0.177875188536953,obs,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,SP_Tim,136.370833333334,156.21875,182.275,214.7125,243.54,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Wet_BFL_Dur,37.7166666666667,62.9,100.791666666667,144.5,188.45,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Wet_BFL_Mag_10,0.809304181103734,2.34507570676741,5.22034404011196,8.70668843008999,13.9328735447696,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Wet_BFL_Mag_50,4.20277071465679,7.45457022959615,14.3296880764779,26.741868072547,55.199051168922,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563070,Wet_Tim,31.5,57.5,83.5,99.2125,116.01,model,predicted,11073495,ALT,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,0.37037037037037035,3,RAIN,"flashy, ephemeral rain"
22563116,Peak_Dur_2,1,1,3,7,16,inferred,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_Fre_2,1,1,2,3,5,inferred,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_Fre_5,1,1,1,2,3,inferred,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_10,4352.89992624089,9271.88464795077,19389.496742075506,35445.299682543904,61707.7358616617,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_2,510.221789777848,1643.43496091276,3363.53665849895,6585.52992358609,13375.2264525505,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_5,2473.404,7610.34,15765.52,25908.1,34132.19,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,DS_Dur_WS,86.1125,120.98125,169.308333333334,215.03125,267.743333333334,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,DS_Mag_50,0,2.60812306192472,19.703746567395,46.5985097761887,75.0571647479131,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,DS_Mag_90,6.49707797161926,22.2973612297352,67.6859313264657,186.261061862977,369.419130511951,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,DS_Tim,210.185,248.175,284.383333333333,311.875,333.91,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,FA_Dur,2,3,4,7,9,obs,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,FA_Mag,63.417263764717,172.834667687994,491.824306248212,1232.36141137941,2452.86532521251,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,FA_Tim,7.75,20.95,41.5,53.6333333333334,62.75,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_Dur_10,1,1,1,2,3.2,obs,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Peak_Fre_10,1,1,1,1,2,obs,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,SP_Dur,25.275,44.6770833333333,73.5541666666667,113.71875,150.5475,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,SP_Mag,228.284252330981,575.652629413372,1665.28055494573,4385.59936131989,10217.2473762911,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,SP_Tim,143.4,161.45,188,224.83125,253.66,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
22563116,Wet_BFL_Dur,41.4,69.85,107.316666666666,152.5625,193.0125,model,predicted,11074000,ALT,SANTA ANA R BL PRADO DAM CA,33.88334875,-117.6453296,0.32,NA,NA,NA
